step,E_a,E_b,E_c,prevA,prevB,prevC,run
558,1,0,0,0.0015709746293527222,0,0,det
559,1,0,0,0.001576991523511747,0,0,det
560,1,0,0,0.0015830295316610465,0,0,det
561,1,0,0,0.0015890887276748115,0,0,det
562,1,0,0,0.0015951691856834233,0,0,det
563,1,0,0,0.0016012709800743792,0,0,det
564,1,0,0,0.0016073941854930782,0,0,det
565,1,0,0,0.0016135388768438318,0,0,det
566,1,0,0,0.0016197051292906302,0,0,det
567,1,0,0,0.0016258930182581621,0,0,det
568,1,0,0,0.001632102619432559,0,0,det
569,1,0,0,0.0016383340087624083,0,0,det
570,1,0,0,0.0016445872624596227,0,0,det
571,1,0,0,0.0016508624570003285,0,0,det
572,1,0,0,0.001657159669125764,0,0,det
573,1,0,0,0.0016634789758432065,0,0,det
574,1,0,0,0.0016698204544268612,0,0,det
575,1,0,0,0.0016761841824188234,0,0,det
576,1,0,0,0.0016825702376299335,0,0,det
577,1,0,0,0.001688978698140743,0,0,det
578,1,0,0,0.0016954096423024171,0,0,det
579,1,0,0,0.0017018631487376787,0,0,det
580,1,0,0,0.0017083392963416922,0,0,det
581,1,0,0,0.0017148381642830641,0,0,det
582,1,0,0,0.0017213598320046945,0,0,det
583,1,0,0,0.0017279043792248036,0,0,det
584,1,0,0,0.0017344718859378272,0,0,det
585,1,0,0,0.0017410624324153538,0,0,det
586,1,0,0,0.0017476760992070686,0,0,det
587,1,0,0,0.0017543129671417639,0,0,det
588,1,0,0,0.0017609731173282108,0,0,det
589,1,0,0,0.0017676566311561684,0,0,det
590,1,0,0,0.0017743635902973277,0,0,det
591,1,0,0,0.001781094076706226,0,0,det
592,1,0,0,0.0017878481726213956,0,0,det
593,1,0,0,0.0017946259605660436,0,0,det
594,1,0,0,0.0018014275233492912,0,0,det
595,1,0,0,0.001808252944066938,0,0,det
596,1,0,0,0.0018151023061026637,0,0,det
597,1,0,0,0.0018219756931287844,0,0,det
598,1,0,0,0.0018288731891073946,0,0,det
599,1,0,0,0.0018357948782912934,0,0,det
600,1,0,0,0.0018427408452249717,0,0,det
601,1,0,0,0.0018497111747456192,0,0,det
602,1,0,0,0.001856705951984136,0,0,det
603,1,0,0,0.0018637252623661081,0,0,det
604,1,0,0,0.0018707691916128545,0,0,det
605,1,0,0,0.00187783782574233,0,0,det
606,1,0,0,0.0018849312510703159,0,0,det
607,1,0,0,0.0018920495542112498,0,0,det
608,1,0,0,0.0018991928220793365,0,0,det
609,1,0,0,0.001906361141889593,0,0,det
610,1,0,0,0.0019135546011587851,0,0,det
611,1,0,0,0.0019207732877065025,0,0,det
612,1,0,0,0.0019280172896562892,0,0,det
613,1,0,0,0.0019352866954364639,0,0,det
614,1,0,0,0.0019425815937813055,0,0,det
615,1,0,0,0.0019499020737321036,0,0,det
616,1,0,0,0.0019572482246380998,0,0,det
617,1,0,0,0.0019646201361576457,0,0,det
618,1,0,0,0.001972017898259177,0,0,det
619,1,0,0,0.001979441601222315,0,0,det
620,1,0,0,0.00198689133563891,0,0,det
621,1,0,0,0.00199436719241409,0,0,det
622,1,0,0,0.0020018692627672904,0,0,det
623,1,0,0,0.002009397638233422,0,0,det
624,1,0,0,0.0020169524106638725,0,0,det
625,1,0,0,0.00202453367222761,0,0,det
626,1,0,0,0.0020321415154122046,0,0,det
627,1,0,0,0.002039776033024971,0,0,det
628,1,0,0,0.0020474373181940436,0,0,det
629,1,0,0,0.002055125464369456,0,0,det
630,1,0,0,0.002062840565324219,0,0,det
631,1,0,0,0.0020705827151554705,0,0,det
632,1,0,0,0.0020783520082855154,0,0,det
633,1,0,0,0.002086148539462911,0,0,det
634,1,0,0,0.0020939724037636782,0,0,det
635,1,0,0,0.0021018236965923004,0,0,det
636,1,0,0,0.0021097025136829115,0,0,det
637,1,0,0,0.002117608951100401,0,0,det
638,1,0,0,0.002125543105241445,0,0,det
639,1,0,0,0.002133505072835804,0,0,det
640,1,0,0,0.002141494950947267,0,0,det
641,1,0,0,0.002149512836974929,0,0,det
642,1,0,0,0.0021575588286542324,0,0,det
643,1,0,0,0.002165633024058164,0,0,det
644,1,0,0,0.0021737355215983856,0,0,det
645,1,0,0,0.002181866420026317,0,0,det
646,1,0,0,0.0021900258184343563,0,0,det
647,1,0,0,0.002198213816257085,0,0,det
648,1,0,0,0.00220643051327228,0,0,det
649,1,0,0,0.002214676009602161,0,0,det
650,1,0,0,0.0022229504057145813,0,0,det
651,1,0,0,0.0022312538024241374,0,0,det
652,1,0,0,0.0022395863008933654,0,0,det
653,1,0,0,0.0022479480026339534,0,0,det
654,1,0,0,0.0022563390095078155,0,0,det
655,1,0,0,0.0022647594237284376,0,0,det
656,1,0,0,0.0022732093478619077,0,0,det
657,1,0,0,0.0022816888848282133,0,0,det
658,1,0,0,0.0022901981379023417,0,0,det
659,1,0,0,0.002298737210715606,0,0,det
660,1,0,0,0.0023073062072567303,0,0,det
661,1,0,0,0.0023159052318731392,0,0,det
662,1,0,0,0.0023245343892721033,0,0,det
663,1,0,0,0.0023331937845220093,0,0,det
664,1,0,0,0.002341883523053514,0,0,det
665,1,0,0,0.002350603710660839,0,0,det
666,1,0,0,0.0023593544535029667,0,0,det
667,1,0,0,0.0023681358581048597,0,0,det
668,1,0,0,0.002376948031358675,0,0,det
669,1,0,0,0.0023857910805250935,0,0,det
670,1,0,0,0.0023946651132344355,0,0,det
671,1,0,0,0.0024035702374880026,0,0,det
672,1,0,0,0.002412506561659297,0,0,det
673,1,0,0,0.002421474194495258,0,0,det
674,1,0,0,0.002430473245117554,0,0,det
675,1,0,0,0.002439503823023785,0,0,det
676,1,0,0,0.0024485660380888594,0,0,det
677,1,0,0,0.002457660000566153,0,0,det
678,1,0,0,0.0024667858210887907,0,0,det
679,1,0,0,0.0024759436106710376,0,0,det
680,1,0,0,0.002485133480709439,0,0,det
681,1,0,0,0.0024943555429842276,0,0,det
682,1,0,0,0.0025036099096604836,0,0,det
683,1,0,0,0.002512896693289538,0,0,det
684,1,0,0,0.0025222160068102766,0,0,det
685,1,0,0,0.002531567963550319,0,0,det
686,1,0,0,0.002540952677227469,0,0,det
687,1,0,0,0.0025503702619509567,0,0,det
688,1,0,0,0.0025598208322227135,0,0,det
689,1,0,0,0.0025693045029388695,0,0,det
690,1,0,0,0.0025788213893907677,0,0,det
691,1,0,0,0.0025883716072665802,0,0,det
692,1,0,0,0.0025979552726525155,0,0,det
693,1,0,0,0.002607572502034191,0,0,det
694,1,0,0,0.0026172234122978874,0,0,det
695,1,0,0,0.002626908120732023,0,0,det
696,1,0,0,0.0026366267450284135,0,0,det
697,1,0,0,0.0026463794032836317,0,0,det
698,1,0,0,0.0026561662140004356,0,0,det
699,1,0,0,0.002665987296089009,0,0,det
700,1,0,0,0.002675842768868415,0,0,det
701,1,0,0,0.00268573275206803,0,0,det
702,1,0,0,0.0026956573658287295,0,0,det
703,1,0,0,0.002705616730704435,0,0,det
704,1,0,0,0.0027156109676633768,0,0,det
705,1,0,0,0.0027256401980896095,0,0,det
706,1,0,0,0.0027357045437842765,0,0,det
707,1,0,0,0.0027458041269671414,0,0,det
708,1,0,0,0.0027559390702778415,0,0,det
709,1,0,0,0.0027661094967773633,0,0,det
710,1,0,0,0.002776315529949539,0,0,det
711,1,0,0,0.002786557293702255,0,0,det
712,1,0,0,0.002796834912369062,0,0,det
713,1,0,0,0.0028071485107105227,0,0,det
714,1,0,0,0.0028174982139156346,0,0,det
715,1,0,0,0.00282788414760329,0,0,det
716,1,0,0,0.0028383064378236476,0,0,det
717,1,0,0,0.002848765211059655,0,0,det
718,1,0,0,0.002859260594228435,0,0,det
719,1,0,0,0.0028697927146827573,0,0,det
720,1,0,0,0.0028803617002125573,0,0,det
721,1,0,0,0.0028909676790462528,0,0,det
722,1,0,0,0.0029016107798522906,0,0,det
723,1,0,0,0.0029122911317406835,0,0,det
724,1,0,0,0.002923008864264335,0,0,det
725,1,0,0,0.0029337641074206403,0,0,det
726,1,0,0,0.002944556991652919,0,0,det
727,1,0,0,0.0029553876478518037,0,0,det
728,1,0,0,0.002966256207357016,0,0,det
729,1,0,0,0.0029771628019585102,0,0,det
730,1,0,0,0.0029881075638982313,0,0,det
731,1,0,0,0.0029990906258714712,0,0,det
732,1,0,0,0.003010112121028541,0,0,det
733,1,0,0,0.0030211721829760604,0,0,det
734,1,0,0,0.0030322709457786656,0,0,det
735,1,0,0,0.003043408543960444,0,0,det
736,1,0,0,0.0030545851125064944,0,0,det
737,1,0,0,0.003065800786864449,0,0,det
738,1,0,0,0.0030770557029460555,0,0,det
739,1,0,0,0.0030883499971286255,0,0,det
740,1,0,0,0.0030996838062566268,0,0,det
741,1,0,0,0.0031110572676432964,0,0,det
742,1,0,0,0.003122470519072135,0,0,det
743,1,0,0,0.003133923698798444,0,0,det
744,1,0,0,0.0031454169455509876,0,0,det
745,1,0,0,0.0031569503985334323,0,0,det
746,1,0,0,0.003168524197426113,0,0,det
747,1,0,0,0.0031801384823873843,0,0,det
748,1,0,0,0.003191793394055398,0,0,det
749,1,0,0,0.00320348907354959,0,0,det
750,1,0,0,0.0032152256624723248,0,0,det
751,1,0,0,0.0032270033029104844,0,0,det
752,1,0,0,0.003238822137436988,0,0,det
753,1,0,0,0.0032506823091126044,0,0,det
754,1,0,0,0.0032625839614874295,0,0,det
755,1,0,0,0.0032745272386024457,0,0,det
756,1,0,0,0.003286512284991366,0,0,det
757,1,0,0,0.003298539245681933,0,0,det
758,1,0,0,0.003310608266197909,0,0,det
759,1,0,0,0.003322719492560546,0,0,det
760,1,0,0,0.0033348730712901395,0,0,det
761,1,0,0,0.003347069149407958,0,0,det
762,1,0,0,0.003359307874437552,0,0,det
763,1,0,0,0.003371589394406684,0,0,det
764,1,0,0,0.0033839138578489547,0,0,det
765,1,0,0,0.0033962814138052823,0,0,det
766,1,0,0,0.0034086922118258156,0,0,det
767,1,0,0,0.0034211464019715068,0,0,det
768,1,0,0,0.003433644134815739,0,0,det
769,1,0,0,0.0034461855614462394,0,0,det
770,1,0,0,0.0034587708334665158,0,0,det
771,1,0,0,0.0034714001029976867,0,0,det
772,1,0,0,0.003484073522680172,0,0,det
773,1,0,0,0.0034967912456754374,0,0,det
774,1,0,0,0.0035095534256677045,0,0,det
775,1,0,0,0.0035223602168655403,0,0,det
776,1,0,0,0.0035352117740038024,0,0,det
777,1,0,0,0.0035481082523452865,0,0,det
778,1,0,0,0.0035610498076823695,0,0,det
779,1,0,0,0.003574036596338878,0,0,det
780,1,0,0,0.0035870687751717203,0,0,det
781,1,0,0,0.00360014650157287,0,0,det
782,1,0,0,0.0036132699334708346,0,0,det
783,1,0,0,0.003626439229332587,0,0,det
784,1,0,0,0.003639654548165338,0,0,det
785,1,0,0,0.0036529160495182597,0,0,det
786,1,0,0,0.003666223893484319,0,0,det
787,1,0,0,0.003679578240701941,0,0,det
788,1,0,0,0.0036929792523570063,0,0,det
789,1,0,0,0.0037064270901845525,0,0,det
790,1,0,0,0.0037199219164704015,0,0,det
791,1,0,0,0.003733463894053313,0,0,det
792,1,0,0,0.00374705318632652,0,0,det
793,1,0,0,0.0037606899572396675,0,0,det
794,1,0,0,0.003774374371300604,0,0,det
795,1,0,0,0.0037881065935772545,0,0,det
796,1,0,0,0.0038018867896993797,0,0,det
797,1,0,0,0.00381571512586051,0,0,det
798,1,0,0,0.003829591768819724,0,0,det
799,1,0,0,0.0038435168859035406,0,0,det
800,1,0,0,0.003857490645007731,0,0,det
801,1,0,0,0.0038715132145992564,0,0,det
802,1,0,0,0.003885584763718047,0,0,det
803,1,0,0,0.0038997054619789454,0,0,det
804,1,0,0,0.003913875479573579,0,0,det
805,1,0,0,0.0039280949872722215,0,0,det
806,1,0,0,0.003942364156425689,0,0,det
807,1,0,0,0.003956683158967276,0,0,det
808,1,0,0,0.003971052167414603,0,0,det
809,1,0,0,0.0039854713548715314,0,0,det
810,1,0,0,0.003999940895030145,0,0,det
811,1,0,0,0.0040144609621726,0,0,det
812,1,0,0,0.004029031731173088,0,0,det
813,1,0,0,0.004043653377499727,0,0,det
814,1,0,0,0.004058326077216521,0,0,det
815,1,0,0,0.004073050006985368,0,0,det
816,1,0,0,0.004087825344067883,0,0,det
817,1,0,0,0.004102652266327445,0,0,det
818,1,0,0,0.004117530952231169,0,0,det
819,1,0,0,0.004132461580851762,0,0,det
820,1,0,0,0.004147444331869605,0,0,det
821,1,0,0,0.004162479385574727,0,0,det
822,1,0,0,0.004177566922868774,0,0,det
823,1,0,0,0.004192707125266793,0,0,det
824,1,0,0,0.004207900174899676,0,0,det
825,1,0,0,0.004223146254515729,0,0,det
826,1,0,0,0.004238445547482923,0,0,det
827,1,0,0,0.004253798237790795,0,0,det
828,1,0,0,0.0042692045100526325,0,0,det
829,1,0,0,0.004284664549507164,0,0,det
830,1,0,0,0.004300178542020905,0,0,det
831,1,0,0,0.004315746674090158,0,0,det
832,1,0,0,0.004331369132842904,0,0,det
833,1,0,0,0.004347046106040972,0,0,det
834,1,0,0,0.004362777782082052,0,0,det
835,1,0,0,0.004378564350001675,0,0,det
836,1,0,0,0.004394405999475542,0,0,det
837,1,0,0,0.004410302920821305,0,0,det
838,1,0,0,0.004426255305000726,0,0,det
839,1,0,0,0.004442263343621917,0,0,det
840,1,0,0,0.004458327228941224,0,0,det
841,1,0,0,0.00447444715386546,0,0,det
842,1,0,0,0.004490623311953938,0,0,det
843,1,0,0,0.004506855897420562,0,0,det
844,1,0,0,0.004523145105136132,0,0,det
845,1,0,0,0.004539491130630111,0,0,det
846,1,0,0,0.004555894170093132,0,0,det
847,1,0,0,0.00457235442037885,0,0,det
848,1,0,0,0.004588872079006307,0,0,det
849,1,0,0,0.004605447344161799,0,0,det
850,1,0,0,0.004622080414701414,0,0,det
851,1,0,0,0.004638771490152731,0,0,det
852,1,0,0,0.004655520770717473,0,0,det
853,1,0,0,0.004672328457273141,0,0,det
854,1,0,0,0.004689194751375688,0,0,det
855,1,0,0,0.004706119855261556,0,0,det
856,1,0,0,0.00472310397184955,0,0,det
857,1,0,0,0.00474014730474342,0,0,det
858,1,0,0,0.004757250058234089,0,0,det
859,1,0,0,0.004774412437301488,0,0,det
860,1,0,0,0.004791634647617035,0,0,det
861,1,0,0,0.0048089168955458474,0,0,det
862,1,0,0,0.004826259388148902,0,0,det
863,1,0,0,0.004843662333185389,0,0,det
864,1,0,0,0.004861125939114815,0,0,det
865,1,0,0,0.004878650415099179,0,0,det
866,1,0,0,0.0048962359710055005,0,0,det
867,1,0,0,0.004913882817407914,0,0,det
868,1,0,0,0.004931591165589838,0,0,det
869,1,0,0,0.0049493612275464316,0,0,det
870,1,0,0,0.004967193215986841,0,0,det
871,1,0,0,0.004985087344336354,0,0,det
872,1,0,0,0.005003043826738789,0,0,det
873,1,0,0,0.005021062878058889,0,0,det
874,1,0,0,0.005039144713884401,0,0,det
875,1,0,0,0.005057289550528512,0,0,det
876,1,0,0,0.0050754976050322856,0,0,det
877,1,0,0,0.005093769095166701,0,0,det
878,1,0,0,0.005112104239435322,0,0,det
879,1,0,0,0.005130503257076254,0,0,det
880,1,0,0,0.005148966368064952,0,0,det
881,1,0,0,0.005167493793116059,0,0,det
882,1,0,0,0.005186085753686163,0,0,det
883,1,0,0,0.005204742471975992,0,0,det
884,1,0,0,0.005223464170932833,0,0,det
885,1,0,0,0.005242251074252824,0,0,det
886,1,0,0,0.005261103406383381,0,0,det
887,1,0,0,0.00528002139252572,0,0,det
888,1,0,0,0.005299005258637084,0,0,det
889,1,0,0,0.005318055231433153,0,0,det
890,1,0,0,0.005337171538390595,0,0,det
891,1,0,0,0.005356354407749314,0,0,det
892,1,0,0,0.005375604068514961,0,0,det
893,1,0,0,0.005394920750461445,0,0,det
894,1,0,0,0.0054143046841331815,0,0,det
895,1,0,0,0.005433756100847687,0,0,det
896,1,0,0,0.005453275232698022,0,0,det
897,1,0,0,0.005472862312555005,0,0,det
898,1,0,0,0.0054925175740701705,0,0,det
899,1,0,0,0.005512241251677791,0,0,det
900,1,0,0,0.005532033580597487,0,0,det
901,1,0,0,0.005551894796836763,0,0,det
902,1,0,0,0.005571825137193561,0,0,det
903,1,0,0,0.005591824839258503,0,0,det
904,1,0,0,0.005611894141417755,0,0,det
905,1,0,0,0.005632033282855185,0,0,det
906,1,0,0,0.005652242503555169,0,0,det
907,1,0,0,0.005672522044304894,0,0,det
908,1,0,0,0.005692872146697048,0,0,det
909,1,0,0,0.005713293053132312,0,0,det
910,1,0,0,0.005733785006821868,0,0,det
911,1,0,0,0.005754348251789944,0,0,det
912,1,0,0,0.0057749830328764976,0,0,det
913,1,0,0,0.005795689595739679,0,0,det
914,1,0,0,0.005816468186858305,0,0,det
915,1,0,0,0.005837319053534706,0,0,det
916,1,0,0,0.005858242443897093,0,0,det
917,1,0,0,0.005879238606902322,0,0,det
918,1,0,0,0.005900307792338154,0,0,det
919,1,0,0,0.005921450250826427,0,0,det
920,1,0,0,0.005942666233825113,0,0,det
921,1,0,0,0.005963955993631279,0,0,det
922,1,0,0,0.005985319783383711,0,0,det
923,1,0,0,0.006006757857065246,0,0,det
924,1,0,0,0.006028270469505838,0,0,det
925,1,0,0,0.006049857876384875,0,0,det
926,1,0,0,0.006071520334233992,0,0,det
927,1,0,0,0.006093258100439788,0,0,det
928,1,0,0,0.00611507143324629,0,0,det
929,1,0,0,0.006136960591757866,0,0,det
930,1,0,0,0.006158925835941839,0,0,det
931,1,0,0,0.006180967426630979,0,0,det
932,1,0,0,0.0062030856255264714,0,0,det
933,1,0,0,0.006225280695200623,0,0,det
934,1,0,0,0.006247552899099347,0,0,det
935,1,0,0,0.0062699025015450875,0,0,det
936,1,0,0,0.006292329767739523,0,0,det
937,1,0,0,0.006314834963766087,0,0,det
938,1,0,0,0.006337418356593146,0,0,det
939,1,0,0,0.006360080214076249,0,0,det
940,1,0,0,0.006382820804961291,0,0,det
941,1,0,0,0.006405640398887071,0,0,det
942,1,0,0,0.006428539266388107,0,0,det
943,1,0,0,0.006451517678897319,0,0,det
944,1,0,0,0.00647457590874912,0,0,det
945,1,0,0,0.006497714229181832,0,0,det
946,1,0,0,0.006520932914340848,0,0,det
947,1,0,0,0.0065442322392810295,0,0,det
948,1,0,0,0.00656761247996991,0,0,det
949,1,0,0,0.006591073913290217,0,0,det
950,1,0,0,0.006614616817042951,0,0,det
951,1,0,0,0.006638241469950183,0,0,det
952,1,0,0,0.006661948151657661,0,0,det
953,1,0,0,0.006685737142737915,0,0,det
954,1,0,0,0.0067096087246930405,0,0,det
955,1,0,0,0.0067335631799575885,0,0,det
956,1,0,0,0.006757600791901303,0,0,det
957,1,0,0,0.006781721844832213,0,0,det
958,1,0,0,0.006805926623999402,0,0,det
959,1,0,0,0.00683021541559592,0,0,det
960,1,0,0,0.0068545885067616994,0,0,det
961,1,0,0,0.006879046185586337,0,0,det
962,1,0,0,0.006903588741112291,0,0,det
963,1,0,0,0.006928216463337567,0,0,det
964,1,0,0,0.006952929643218767,0,0,det
965,1,0,0,0.006977728572673996,0,0,det
966,1,0,0,0.007002613544585849,0,0,det
967,1,0,0,0.007027584852804196,0,0,det
968,1,0,0,0.007052642792149247,0,0,det
969,1,0,0,0.007077787658414826,0,0,det
970,1,0,0,0.0071030197483708596,0,0,det
971,1,0,0,0.007128339359766646,0,0,det
972,1,0,0,0.0071537467913335906,0,0,det
973,1,0,0,0.007179242342788828,0,0,det
974,1,0,0,0.007204826314837257,0,0,det
975,1,0,0,0.007230499009175535,0,0,det
976,1,0,0,0.007256260728494369,0,0,det
977,1,0,0,0.007282111776482014,0,0,det
978,1,0,0,0.0073080524578270165,0,0,det
979,1,0,0,0.007334083078221464,0,0,det
980,1,0,0,0.00736020394436391,0,0,det
981,1,0,0,0.007386415363962453,0,0,det
982,1,0,0,0.007412717645737808,0,0,det
983,1,0,0,0.007439111099426426,0,0,det
984,1,0,0,0.007465596035783503,0,0,det
985,1,0,0,0.007492172766586294,0,0,det
986,1,0,0,0.007518841604636683,0,0,det
987,1,0,0,0.00754560286376499,0,0,det
988,1,0,0,0.007572456858832479,0,0,det
989,1,0,0,0.0075994039057348,0,0,det
990,1,0,0,0.007626444321405087,0,0,det
991,1,0,0,0.007653578423817053,0,0,det
992,1,0,0,0.0076808065319879095,0,0,det
993,1,0,0,0.007708128965982043,0,0,det
994,1,0,0,0.0077355460469136885,0,0,det
995,1,0,0,0.007763058096950288,0,0,det
996,1,0,0,0.00779066543931568,0,0,det
997,1,0,0,0.007818368398293104,0,0,det
998,1,0,0,0.007846167299228749,0,0,det
999,1,0,0,0.00787406246853456,0,0,det
1000,1,0,0,0.007902054233691546,0,0,det
1001,1,0,0,0.007930142923253287,0,0,det
1002,1,0,0,0.007958328866848741,0,0,det
1003,1,0,0,0.007986612395185675,0,0,det
1004,1,0,0,0.008014993840053735,0,0,det
1005,1,0,0,0.008043473534328134,0,0,det
1006,1,0,0,0.008072051811972226,0,0,det
1007,1,0,0,0.008100729008041407,0,0,det
1008,1,0,0,0.008129505458685831,0,0,det
1009,1,0,0,0.008158381501154159,0,0,det
1010,1,0,0,0.008187357473796422,0,0,det
1011,1,0,0,0.008216433716067673,0,0,det
1012,1,0,0,0.008245610568530931,0,0,det
1013,1,0,0,0.008274888372860872,0,0,det
1014,1,0,0,0.008304267471846627,0,0,det
1015,1,0,0,0.008333748209395692,0,0,det
1016,1,0,0,0.008363330930536763,0,0,det
1017,1,0,0,0.008393015981423276,0,0,det
1018,1,0,0,0.008422803709336839,0,0,det
1019,1,0,0,0.008452694462690284,0,0,det
1020,1,0,0,0.008482688591031316,0,0,det
1021,1,0,0,0.008512786445045755,0,0,det
1022,1,0,0,0.008542988376560914,0,0,det
1023,1,0,0,0.008573294738548908,0,0,det
1024,1,0,0,0.008603705885130057,0,0,det
1025,1,0,0,0.008634222171576538,0,0,det
1026,1,0,0,0.008664843954315339,0,0,det
1027,1,0,0,0.008695571590931922,0,0,det
1028,1,0,0,0.008726405440173696,0,0,det
1029,1,0,0,0.008757345861953335,0,0,det
1030,1,0,0,0.00878839321735212,0,0,det
1031,1,0,0,0.008819547868623602,0,0,det
1032,1,0,0,0.008850810179196757,0,0,det
1033,1,0,0,0.0088821805136797,0,0,det
1034,1,0,0,0.008913659237863256,0,0,det
1035,1,0,0,0.008945246718723772,0,0,det
1036,1,0,0,0.008976943324427398,0,0,det
1037,1,0,0,0.0090087494243329,0,0,det
1038,1,0,0,0.009040665388995783,0,0,det
1039,1,0,0,0.009072691590171171,0,0,det
1040,1,0,0,0.009104828400817826,0,0,det
1041,1,0,0,0.009137076195101318,0,0,det
1042,1,0,0,0.009169435348397443,0,0,det
1043,1,0,0,0.009201906237296534,0,0,det
1044,1,0,0,0.009234489239605816,0,0,det
1045,1,0,0,0.009267184734353857,0,0,det
1046,1,0,0,0.009299993101793818,0,0,det
1047,1,0,0,0.009332914723407028,0,0,det
1048,1,0,0,0.00936594998190626,0,0,det
1049,1,0,0,0.009399099261239881,0,0,det
1050,1,0,0,0.009432362946595104,0,0,det
1051,1,0,0,0.009465741424401307,0,0,det
1052,1,0,0,0.009499235082334228,0,0,det
1053,1,0,0,0.009532844309319109,0,0,det
1054,1,0,0,0.009566569495534413,0,0,det
1055,1,0,0,0.009600411032415384,0,0,det
1056,1,0,0,0.009634369312658056,0,0,det
1057,1,0,0,0.009668444730222353,0,0,det
1058,1,0,0,0.009702637680335888,0,0,det
1059,1,0,0,0.009736948559498025,0,0,det
1060,1,0,0,0.009771377765482758,0,0,det
1061,1,0,0,0.009805925697343064,0,0,det
1062,1,0,0,0.009840592755414195,0,0,det
1063,1,0,0,0.00987537934131753,0,0,det
1064,1,0,0,0.009910285857964293,0,0,det
1065,1,0,0,0.00994531270955866,0,0,det
1066,1,0,0,0.009980460301602594,0,0,det
1067,1,0,0,0.010015729040898359,0,0,det
1068,1,0,0,0.010051119335553143,0,0,det
1069,1,0,0,0.010086631594982076,0,0,det
1070,1,0,0,0.010122266229912387,0,0,det
1071,1,0,0,0.010158023652387185,0,0,det
1072,1,0,0,0.010193904275768897,0,0,det
1073,1,0,0,0.010229908514743093,0,0,det
1074,1,0,0,0.010266036785322374,0,0,det
1075,1,0,0,0.01030228950484998,0,0,det
1076,1,0,0,0.010338667092003873,0,0,det
1077,1,0,0,0.010375169966800142,0,0,det
1078,1,0,0,0.010411798550596865,0,0,det
1079,1,0,0,0.01044855326609785,0,0,det
1080,1,0,0,0.010485434537356954,0,0,det
1081,1,0,0,0.010522442789781076,0,0,det
1082,1,0,0,0.01055957845013448,0,0,det
1083,1,0,0,0.010596841946542613,0,0,det
1084,1,0,0,0.010634233708495732,0,0,det
1085,1,0,0,0.010671754166852758,0,0,det
1086,1,0,0,0.010709403753845406,0,0,det
1087,1,0,0,0.010747182903081489,0,0,det
1088,1,0,0,0.01078509204954943,0,0,det
1089,1,0,0,0.01082313162962158,0,0,det
1090,1,0,0,0.010861302081058195,0,0,det
1091,1,0,0,0.010899603843011698,0,0,det
1092,1,0,0,0.010938037356029915,0,0,det
1093,1,0,0,0.010976603062060686,0,0,det
1094,1,0,0,0.011015301404455195,0,0,det
1095,1,0,0,0.011054132827972,0,0,det
1096,1,0,0,0.011093097778781116,0,0,det
1097,1,0,0,0.011132196704467781,0,0,det
1098,1,0,0,0.011171430054036476,0,0,det
1099,1,0,0,0.011210798277914808,0,0,det
1100,1,0,0,0.011250301827957167,0,0,det
1101,1,0,0,0.011289941157449506,0,0,det
1102,1,0,0,0.011329716721112108,0,0,det
1103,1,0,0,0.011369628975104584,0,0,det
1104,1,0,0,0.011409678377029131,0,0,det
1105,1,0,0,0.011449865385934989,0,0,det
1106,1,0,0,0.011490190462322095,0,0,det
1107,1,0,0,0.011530654068145204,0,0,det
1108,1,0,0,0.01157125666681801,0,0,det
1109,1,0,0,0.011611998723216688,0,0,det
1110,1,0,0,0.011652880703684336,0,0,det
1111,1,0,0,0.011693903076035003,0,0,det
1112,1,0,0,0.01173506630955718,0,0,det
1113,1,0,0,0.011776370875018568,0,0,det
1114,1,0,0,0.011817817244669399,0,0,det
1115,1,0,0,0.01185940589224717,0,0,det
1116,1,0,0,0.0119011372929799,0,0,det
1117,1,0,0,0.01194301192359096,0,0,det
1118,1,0,0,0.011985030262302286,0,0,det
1119,1,0,0,0.012027192788839547,0,0,det
1120,1,0,0,0.012069499984434984,0,0,det
1121,1,0,0,0.01211195233183223,0,0,det
1122,1,0,0,0.012154550315290606,0,0,det
1123,1,0,0,0.012197294420588218,0,0,det
1124,1,0,0,0.012240185135027155,0,0,det
1125,1,0,0,0.012283222947436764,0,0,det
1126,1,0,0,0.012326408348178212,0,0,det
1127,1,0,0,0.01236974182914868,0,0,det
1128,1,0,0,0.012413223883784883,0,0,det
1129,1,0,0,0.012456855007067504,0,0,det
1130,1,0,0,0.012500635695525961,0,0,det
1131,1,0,0,0.012544566447241418,0,0,det
1132,1,0,0,0.012588647761851713,0,0,det
1133,1,0,0,0.012632880140555056,0,0,det
1134,1,0,0,0.01267726408611486,0,0,det
1135,1,0,0,0.012721800102862647,0,0,det
1136,1,0,0,0.012766488696703899,0,0,det
1137,1,0,0,0.012811330375120632,0,0,det
1138,1,0,0,0.012856325647176342,0,0,det
1139,1,0,0,0.012901475023520336,0,0,det
1140,1,0,0,0.012946779016391578,0,0,det
1141,1,0,0,0.012992238139622875,0,0,det
1142,1,0,0,0.013037852908645087,0,0,det
1143,1,0,0,0.01308362384049186,0,0,det
